loan_amnt,grade,annual_inc,issue_d,loan_status,dti,earliest_cr_line
13000.0,C,130000.0,Dec-2015,Charged Off,5.51,Jan-2003
16800.0,B,52000.0,Dec-2015,Current,28.96,Sep-2004
2000.0,A,35037.0,Dec-2015,Fully Paid,8.51,Jul-2005
19200.0,A,50000.0,Dec-2015,Fully Paid,19.24,Dec-2001
10000.0,C,140000.0,Dec-2015,Fully Paid,9.99,Mar-2005
35000.0,A,165000.0,Dec-2015,Fully Paid,18.89,Mar-1997
15000.0,C,60000.0,Dec-2015,Fully Paid,36.4,May-2000
35000.0,D,84468.0,Dec-2015,Fully Paid,16.85,Nov-1994
18000.0,B,55000.0,Dec-2015,Fully Paid,27.17,Aug-2005
8000.0,B,40000.0,Dec-2015,Charged Off,25.15,Aug-2010
15000.0,C,50000.0,Dec-2015,Fully Paid,30.08,Nov-1984
17400.0,B,175000.0,Dec-2015,Fully Paid,7.04,Nov-1999
35000.0,C,156000.0,Dec-2015,Fully Paid,14.98,Dec-2002
12000.0,B,100000.0,Dec-2015,Fully Paid,12.13,Aug-2010
24000.0,B,66000.0,Dec-2015,Fully Paid,23.98,May-1994
8000.0,A,66500.0,Dec-2015,Fully Paid,29.22,Mar-1998
16775.0,E,74000.0,Dec-2015,Fully Paid,29.91,Dec-1998
8000.0,B,48000.0,Dec-2015,Fully Paid,15.15,Jun-2001
21000.0,B,100000.0,Dec-2015,Fully Paid,29.75,May-1994
20000.0,C,150000.0,Dec-2015,Current,5.73,Dec-2003
10000.0,C,113000.0,Dec-2015,Fully Paid,21.59,Aug-1985
6000.0,A,81120.0,Dec-2015,Fully Paid,18.45,Aug-2000
6000.0,D,54744.0,Dec-2015,Fully Paid,23.96,Nov-2007
8400.0,B,80000.0,Dec-2015,Fully Paid,13.92,Oct-2007
10000.0,C,33000.0,Dec-2015,Fully Paid,23.23,Jul-1989
6000.0,B,72000.0,Dec-2015,Fully Paid,2.8,Sep-1988
20000.0,B,70000.0,Dec-2015,Fully Paid,12.51,Jun-1999
4600.0,C,14688.0,Dec-2015,Fully Paid,14.79,Mar-2003
20000.0,D,50000.0,Dec-2015,Fully Paid,33.75,Mar-2003
15000.0,B,48112.0,Dec-2015,Fully Paid,31.62,Oct-2001
12000.0,C,40000.0,Dec-2015,Fully Paid,23.98,Sep-2007
5000.0,B,75000.0,Dec-2015,Fully Paid,16.7,Dec-1996
6000.0,B,57000.0,Dec-2015,Fully Paid,18.34,Jun-2003
10050.0,D,34000.0,Dec-2015,Current,18.6,Jan-1991
6000.0,A,43000.0,Dec-2015,Fully Paid,20.37,Mar-2007
28000.0,E,84000.0,Dec-2015,Charged Off,37.26,Oct-1999
15000.0,A,81000.0,Dec-2015,Fully Paid,16.95,Oct-1985
10500.0,B,168400.0,Dec-2015,Fully Paid,27.58,Nov-1999
10000.0,C,34000.0,Dec-2015,Fully Paid,11.19,Dec-2011
3600.0,A,62000.0,Dec-2015,Fully Paid,22.42,Mar-2004
10000.0,B,72000.0,Dec-2015,Fully Paid,26.9,Apr-1999
30000.0,B,115000.0,Dec-2015,Fully Paid,13.54,Oct-2001
8000.0,C,35000.0,Dec-2015,Fully Paid,10.12,Nov-1999
15000.0,D,55000.0,Dec-2015,Charged Off,10.17,Sep-2002
21600.0,B,60000.0,Dec-2015,Fully Paid,17.42,Nov-2007
12000.0,B,105000.0,Dec-2015,Fully Paid,16.86,Apr-1990
28000.0,A,102000.0,Dec-2015,Fully Paid,21.05,Feb-1979
6400.0,B,33000.0,Dec-2015,Fully Paid,15.6,Jun-2003
15000.0,B,48000.0,Dec-2015,Fully Paid,12.2,Feb-1990
13000.0,A,70000.0,Dec-2015,Fully Paid,26.32,Jul-2009
10000.0,C,80000.0,Dec-2015,Fully Paid,15.56,Aug-2003
24800.0,A,95000.0,Dec-2015,Fully Paid,14.76,Jul-1992
12000.0,B,56000.0,Dec-2015,Charged Off,25.98,May-1999
10800.0,B,96000.0,Dec-2015,Late (31-120 days),12.25,Jan-2005
15000.0,C,65000.0,Dec-2015,Fully Paid,17.56,Aug-2004
24000.0,A,120000.0,Dec-2015,Fully Paid,15.82,Sep-2004
2000.0,C,75600.0,Dec-2015,Fully Paid,10.17,Sep-1995
22600.0,D,53867.0,Dec-2015,Fully Paid,25.31,Sep-2004
13500.0,F,50000.0,Dec-2015,Charged Off,25.3,Mar-2002
6000.0,B,66000.0,Dec-2015,Charged Off,19.96,Nov-1987
20000.0,B,84000.0,Dec-2015,Current,23.27,Mar-2001
5000.0,A,55000.0,Dec-2015,Fully Paid,29.15,Sep-2007
20000.0,A,100000.0,Dec-2015,Fully Paid,12.18,Jul-1999
12000.0,B,103000.0,Dec-2015,Fully Paid,18.54,Jan-1994
32000.0,B,107000.0,Dec-2015,Fully Paid,19.13,Feb-1998
15200.0,C,69998.0,Dec-2015,Charged Off,14.52,Nov-2005
12500.0,C,60000.0,Dec-2015,Fully Paid,16.98,Apr-2006
21000.0,B,81000.0,Dec-2015,Fully Paid,17.19,Jul-2003
16000.0,B,35000.0,Dec-2015,Fully Paid,24.49,Apr-2006
24650.0,B,100000.0,Dec-2015,Fully Paid,22.64,Apr-1988
11000.0,A,77000.0,Dec-2015,Fully Paid,28.73,Mar-2004
22400.0,C,70000.0,Dec-2015,Fully Paid,18.69,Jan-2003
15125.0,D,61000.0,Dec-2015,Charged Off,25.38,Apr-2012
8725.0,C,60000.0,Dec-2015,Late (31-120 days),29.56,Feb-1995
8000.0,A,63800.0,Dec-2015,Fully Paid,23.76,Jun-1991
8000.0,B,52000.0,Dec-2015,Fully Paid,11.86,Feb-2004
11000.0,C,42240.0,Dec-2015,Fully Paid,19.18,Jan-2011
11725.0,E,82000.0,Dec-2015,Current,13.32,Feb-1995
28500.0,E,70000.0,Dec-2015,Fully Paid,29.37,Sep-2001
25000.0,A,120000.0,Dec-2015,Fully Paid,21.3,Dec-1986
7000.0,B,70000.0,Dec-2015,Fully Paid,16.1,Nov-2007
12000.0,B,100000.0,Dec-2015,Fully Paid,12.07,Sep-2000
20000.0,B,40000.0,Dec-2015,Current,20.04,Jun-2001
5875.0,D,56000.0,Dec-2015,Fully Paid,25.65,Oct-2005
18000.0,D,145000.0,Dec-2015,Fully Paid,15.54,Mar-2000
28000.0,A,160000.0,Dec-2015,Fully Paid,23.69,Sep-1991
35000.0,B,205000.0,Dec-2015,Fully Paid,5.71,Mar-1973
31800.0,D,65000.0,Dec-2015,Fully Paid,24.15,Oct-2003
25000.0,D,105000.0,Dec-2015,Fully Paid,22.57,Feb-1988
16000.0,D,54000.0,Dec-2015,Fully Paid,20.73,Jun-2002
25000.0,B,82000.0,Dec-2015,Current,26.88,Dec-1996
35000.0,D,139000.0,Dec-2015,Fully Paid,14.95,Sep-2008
18000.0,A,60000.0,Dec-2015,Charged Off,11.52,Jun-2008
10000.0,A,55500.0,Dec-2015,Fully Paid,15.05,Feb-2003
8000.0,C,53040.0,Dec-2015,Fully Paid,20.54,Jul-2001
12000.0,C,75000.0,Dec-2015,Current,18.46,Mar-1998
15000.0,A,75000.0,Dec-2015,Fully Paid,8.75,Jul-1968
20000.0,C,155000.0,Dec-2015,Fully Paid,22.47,Nov-1994
14000.0,E,80000.0,Dec-2015,Fully Paid,14.39,Aug-2003
20500.0,B,77700.0,Dec-2015,Fully Paid,18.56,Apr-1999
4700.0,C,88000.0,Dec-2015,Fully Paid,14.21,Jul-2001
28000.0,B,76008.0,Dec-2015,Fully Paid,14.47,Sep-1995
12000.0,A,71000.0,Dec-2015,Fully Paid,24.86,Sep-1989
7200.0,A,42500.0,Dec-2015,Fully Paid,11.07,Mar-2001
11000.0,A,33000.0,Dec-2015,Fully Paid,37.56,Dec-1983
11000.0,C,52000.0,Dec-2015,Charged Off,5.7,May-2011
3500.0,B,45000.0,Dec-2015,Fully Paid,22.29,Nov-1993
23850.0,C,111000.0,Dec-2015,Fully Paid,13.58,Sep-2002
3600.0,D,70000.0,Dec-2015,Fully Paid,14.33,Aug-2004
15000.0,A,54000.0,Dec-2015,Current,19.39,Apr-2007
16500.0,C,76000.0,Dec-2015,Fully Paid,2.56,Jan-2006
8275.0,B,55000.0,Dec-2015,Fully Paid,38.05,May-1991
35000.0,D,80000.0,Dec-2015,Fully Paid,15.77,Mar-1989
20000.0,A,106000.0,Dec-2015,Fully Paid,20.04,Jan-1999
22800.0,A,76000.0,Dec-2015,Fully Paid,21.96,Oct-1999
10000.0,B,35000.0,Dec-2015,Fully Paid,33.54,Nov-1994
19000.0,B,155000.0,Dec-2015,Fully Paid,18.42,Sep-2003
18000.0,B,92000.0,Dec-2015,Current,3.48,May-1999
6000.0,D,40000.0,Dec-2015,Charged Off,10.8,Feb-2009
35000.0,D,105000.0,Dec-2015,Fully Paid,27.22,Dec-1993
6000.0,C,210000.0,Dec-2015,Fully Paid,12.55,May-2009
16000.0,C,52000.0,Dec-2015,Charged Off,33.12,Sep-1995
5000.0,D,19000.0,Dec-2015,Fully Paid,14.28,Mar-2007
3000.0,D,54000.0,Dec-2015,Charged Off,32.18,Jun-1999
20000.0,C,120000.0,Dec-2015,Charged Off,33.29,Sep-1988
24000.0,F,43435.0,Dec-2015,Fully Paid,35.7,Jul-1998
20000.0,A,106000.0,Dec-2015,Fully Paid,27.2,Jan-2001
8000.0,B,65000.0,Dec-2015,Fully Paid,22.05,Mar-1996
5000.0,C,47000.0,Dec-2015,Fully Paid,38.61,Apr-2003
20000.0,A,135000.0,Dec-2015,Fully Paid,15.9,Jan-1982
5000.0,C,110000.0,Dec-2015,Fully Paid,24.66,Apr-1994
30425.0,E,69201.0,Dec-2015,Current,16.67,Apr-2000
12000.0,B,29500.0,Dec-2015,Fully Paid,16.27,Jan-2007
19675.0,E,86000.0,Dec-2015,Fully Paid,8.09,Jul-2008
24000.0,B,125000.0,Dec-2015,Charged Off,2.96,May-2003
12000.0,B,85000.0,Dec-2015,Fully Paid,24.06,Apr-2000
12000.0,A,45000.0,Dec-2015,Fully Paid,29.87,Jul-1987
28000.0,A,112000.0,Dec-2015,Fully Paid,11.95,Mar-1990
14000.0,B,105000.0,Dec-2015,Fully Paid,26.66,Oct-2002
9975.0,F,31200.0,Dec-2015,Fully Paid,21.14,May-1981
10000.0,A,72000.0,Dec-2015,Fully Paid,16.42,Jun-2010
3600.0,C,34000.0,Dec-2015,Fully Paid,29.79,May-1995
27850.0,F,55702.0,Dec-2015,Fully Paid,26.18,Jul-1999
14000.0,B,175000.0,Dec-2015,Fully Paid,25.43,Dec-1999
12475.0,A,26000.0,Dec-2015,Fully Paid,28.49,Aug-2008
24000.0,C,96000.0,Dec-2015,Fully Paid,22.7,Jun-2001
22400.0,C,96000.0,Dec-2015,Fully Paid,20.45,Feb-2002
26000.0,A,124400.0,Dec-2015,Fully Paid,26.03,May-2001
25000.0,C,50000.0,Dec-2015,Fully Paid,6.39,Jul-1995
14000.0,B,130000.0,Dec-2015,Fully Paid,11.99,Jan-1999
10000.0,A,52600.0,Dec-2015,Fully Paid,13.16,Oct-2003
18300.0,D,118000.0,Dec-2015,Current,21.49,May-1993
11550.0,E,28948.92,Dec-2015,Fully Paid,18.41,Nov-2001
14000.0,A,100200.0,Dec-2015,Fully Paid,19.34,Mar-1994
9000.0,A,90000.0,Dec-2015,Fully Paid,9.28,Apr-1998
8000.0,B,38000.0,Dec-2015,Fully Paid,25.36,Nov-2001
11000.0,A,60000.0,Dec-2015,Fully Paid,28.36,Jun-2002
11200.0,A,82500.0,Dec-2015,Fully Paid,14.79,Feb-1984
21000.0,C,75000.0,Dec-2015,Charged Off,21.56,Nov-2004
35000.0,C,130000.0,Dec-2015,Fully Paid,19.75,May-1997
20000.0,C,64000.0,Dec-2015,Fully Paid,23.85,Aug-2009
24000.0,A,105000.0,Dec-2015,Fully Paid,17.15,Nov-2000
19800.0,C,45000.0,Dec-2015,Fully Paid,23.47,Apr-2004
30000.0,C,84000.0,Dec-2015,Charged Off,24.39,May-2002
28000.0,A,205200.0,Dec-2015,Fully Paid,21.6,May-1980
13475.0,D,62000.0,Dec-2015,Current,30.41,Nov-1999
27300.0,D,65000.0,Dec-2015,Fully Paid,17.02,Jul-2001
10000.0,C,62000.0,Dec-2015,Current,29.06,Aug-1964
24000.0,C,73000.0,Dec-2015,Charged Off,19.76,Feb-2003
1450.0,B,35000.0,Dec-2015,Fully Paid,18.59,Aug-2003
4000.0,B,47500.0,Dec-2015,Fully Paid,5.79,Mar-2008
1000.0,B,86000.0,Dec-2015,Fully Paid,20.64,Aug-2000
24950.0,B,65000.0,Dec-2015,Fully Paid,15.95,Apr-1985
25000.0,A,300000.0,Dec-2015,Fully Paid,9.14,Jul-1993
6000.0,A,250000.0,Dec-2015,Fully Paid,16.17,Nov-1992
21000.0,B,110000.0,Dec-2015,Charged Off,22.5,Nov-1997
2950.0,C,22000.0,Dec-2015,Fully Paid,16.58,Dec-2001
33100.0,F,72000.0,Dec-2015,Charged Off,23.77,Jan-1992
6000.0,D,120000.0,Dec-2015,Fully Paid,23.03,Mar-2006
14400.0,E,96200.0,Dec-2015,Current,6.47,May-1998
10500.0,D,28832.0,Dec-2015,Charged Off,23.62,Jun-1991
12000.0,C,35000.0,Dec-2015,Fully Paid,20.82,Jan-2007
20000.0,A,120000.0,Dec-2015,Fully Paid,16.8,Aug-1987
10000.0,E,150000.0,Dec-2015,Fully Paid,14.89,Mar-1996
35000.0,E,110000.0,Dec-2015,Current,22.32,Jul-2004
9525.0,C,55000.0,Dec-2015,Charged Off,30.96,May-2001
20000.0,A,187000.0,Dec-2015,Fully Paid,14.68,Dec-2000
14450.0,B,116300.0,Dec-2015,Fully Paid,2.86,Dec-2002
21600.0,A,120000.0,Dec-2015,Fully Paid,20.73,Sep-1990
12600.0,A,73000.0,Dec-2015,Fully Paid,5.56,Jul-1992
35000.0,D,120000.0,Dec-2015,Current,18.32,Dec-2000
14800.0,D,48000.0,Dec-2015,Charged Off,20.55,May-2000
20000.0,C,53000.0,Dec-2015,Charged Off,15.29,Apr-2005
9600.0,B,110000.0,Dec-2015,Fully Paid,13.83,Jan-1988
11900.0,D,34000.0,Dec-2015,Fully Paid,32.83,May-1993
20800.0,E,60000.0,Dec-2015,Fully Paid,29.6,Aug-2006
30000.0,B,70000.0,Dec-2015,Charged Off,22.99,Jun-1998
12000.0,B,31200.0,Dec-2015,Fully Paid,30.04,Nov-2000
5000.0,B,85000.0,Dec-2015,Fully Paid,8.28,Nov-1990
15000.0,D,45500.0,Dec-2015,Charged Off,30.95,Jul-1998
18900.0,C,45000.0,Dec-2015,Fully Paid,30.45,Oct-2001
5000.0,A,67000.0,Dec-2015,Fully Paid,36.53,Mar-1978
19850.0,B,85005.0,Dec-2015,Fully Paid,17.2,May-2006
8000.0,C,80000.0,Dec-2015,Fully Paid,19.74,Jan-2002
20000.0,D,100000.0,Dec-2015,Fully Paid,20.0,Oct-2005
20000.0,C,60000.0,Dec-2015,Charged Off,23.24,May-1996
18000.0,E,50000.0,Dec-2015,Current,13.49,Oct-1999
28000.0,F,93000.0,Dec-2015,Fully Paid,17.73,Nov-2007
12000.0,C,50000.0,Dec-2015,Fully Paid,20.31,Oct-1994
15000.0,B,52500.0,Dec-2015,Fully Paid,4.96,Feb-2002
30000.0,A,130000.0,Dec-2015,Fully Paid,9.82,Apr-1987
17000.0,A,98000.0,Dec-2015,Fully Paid,9.21,Mar-2001
12000.0,C,67894.0,Dec-2015,Current,23.0,Jan-1988
15750.0,D,50000.0,Dec-2015,Fully Paid,21.96,Nov-2001
5000.0,B,55000.0,Dec-2015,Fully Paid,30.98,Oct-1998
24000.0,C,115000.0,Dec-2015,Fully Paid,17.71,Nov-1994
15000.0,B,45000.0,Dec-2015,Fully Paid,16.93,Feb-1994
30000.0,C,70000.0,Dec-2015,Fully Paid,12.08,Jun-1994
4200.0,A,90000.0,Dec-2015,Fully Paid,24.85,Aug-2001
24000.0,B,93000.0,Dec-2015,Current,14.98,Jan-2000
6025.0,C,25000.0,Dec-2015,Fully Paid,6.82,Nov-2012
12250.0,B,110000.0,Dec-2015,Current,12.61,Dec-1999
14850.0,D,45000.0,Dec-2015,Charged Off,13.57,May-1999
10000.0,A,106000.0,Dec-2015,Fully Paid,16.45,Jun-1985
20000.0,E,170000.0,Dec-2015,Current,13.92,Jan-2003
10000.0,B,105000.0,Dec-2015,Charged Off,36.81,Aug-1988
35000.0,C,240000.0,Dec-2015,Fully Paid,4.3,Jun-1996
15000.0,C,89000.0,Dec-2015,Charged Off,34.58,Aug-1997
5000.0,C,60000.0,Dec-2015,Fully Paid,19.27,Apr-2004
11000.0,C,65000.0,Dec-2015,Fully Paid,21.88,Dec-2002
5500.0,D,101000.0,Dec-2015,Fully Paid,25.55,Oct-2007
2500.0,C,50400.0,Dec-2015,Fully Paid,12.48,Oct-2004
21150.0,D,52000.0,Dec-2015,Fully Paid,26.17,Apr-1998
20000.0,B,185000.0,Dec-2015,Fully Paid,25.7,Apr-2000
5875.0,B,25200.0,Dec-2015,Fully Paid,10.48,Oct-2011
24000.0,A,107000.0,Dec-2015,Fully Paid,15.15,Jul-1984
12000.0,B,46000.0,Dec-2015,Charged Off,27.42,Jan-1998
19200.0,E,113000.0,Dec-2015,Charged Off,23.81,Jun-2001
8000.0,C,50000.0,Dec-2015,Fully Paid,19.85,May-1986
35000.0,E,76000.0,Dec-2015,Current,21.98,Feb-2009
28000.0,D,105000.0,Dec-2015,Fully Paid,28.35,Sep-2004
13500.0,B,77000.0,Dec-2015,Charged Off,14.45,Jan-2004
27825.0,C,73000.0,Dec-2015,Current,22.62,May-1993
11000.0,B,125000.0,Dec-2015,Fully Paid,27.87,Apr-1989
15000.0,B,46000.0,Dec-2015,Fully Paid,30.65,Mar-1996
20000.0,B,95000.0,Dec-2015,Fully Paid,21.31,May-2001
28000.0,C,110000.0,Dec-2015,Late (31-120 days),24.02,Mar-1996
35000.0,B,173000.0,Dec-2015,Fully Paid,22.42,Feb-1982
24000.0,D,72219.0,Dec-2015,Current,12.07,Jan-1983
10000.0,F,28600.0,Dec-2015,Current,26.65,Oct-2002
35000.0,B,80000.0,Dec-2015,Current,5.67,Apr-2004
25000.0,E,80000.0,Dec-2015,Current,21.53,Jul-2001
10000.0,B,55000.0,Dec-2015,Fully Paid,22.74,Apr-2003
9000.0,B,105000.0,Dec-2015,Fully Paid,6.31,Dec-1999
25000.0,D,100000.0,Dec-2015,Current,5.58,Dec-2004
8400.0,D,51000.0,Dec-2015,Charged Off,13.27,Apr-2006
20000.0,C,65000.0,Dec-2015,Fully Paid,16.49,Mar-2000
22500.0,A,93000.0,Dec-2015,Fully Paid,14.34,Sep-1994
20000.0,C,43000.0,Dec-2015,Current,10.58,Aug-2003
20000.0,D,137000.0,Dec-2015,Fully Paid,18.48,Sep-2001
21000.0,C,63000.0,Dec-2015,Fully Paid,28.69,Oct-2001
18700.0,C,55000.0,Dec-2015,Fully Paid,30.81,Jun-1977
35000.0,C,175000.0,Dec-2015,Fully Paid,33.8,Feb-1992
21000.0,A,85000.0,Dec-2015,Fully Paid,24.0,Jan-1990
30000.0,C,106000.0,Dec-2015,Fully Paid,14.19,Sep-2007
14000.0,D,124596.0,Dec-2015,Fully Paid,23.73,Sep-1997
30000.0,C,60000.0,Dec-2015,Current,24.68,Oct-1990
24000.0,A,450000.0,Dec-2015,Fully Paid,0.7,Aug-1999
35000.0,B,89000.0,Dec-2015,Fully Paid,19.26,Jan-1994
35000.0,E,104500.0,Dec-2015,Current,20.52,Jun-2000
3225.0,E,35000.0,Dec-2015,Charged Off,24.01,Nov-1999
28000.0,A,108000.0,Dec-2015,Fully Paid,14.63,Aug-1998
7200.0,B,60000.0,Dec-2015,Fully Paid,24.6,Mar-1997
12000.0,B,43000.0,Dec-2015,Fully Paid,18.28,Jan-2002
21000.0,D,134000.0,Dec-2015,Current,26.05,Apr-1998
35000.0,E,123000.0,Dec-2015,Fully Paid,21.53,Jul-1993
12000.0,A,118000.0,Dec-2015,Fully Paid,14.06,Dec-1989
18000.0,B,38000.0,Dec-2015,Current,6.06,Oct-1984
5000.0,A,38000.0,Dec-2015,Fully Paid,11.78,Sep-1993
25000.0,C,85000.0,Dec-2015,Fully Paid,11.11,Oct-2002
8750.0,E,29524.32,Dec-2015,Charged Off,46.71,Aug-1998
6600.0,E,240000.0,Dec-2015,Fully Paid,7.04,Aug-2002
10000.0,B,110000.0,Dec-2015,Fully Paid,28.37,Dec-1982
12500.0,B,34000.0,Dec-2015,Fully Paid,27.11,Oct-1998
26250.0,C,65000.0,Dec-2015,Fully Paid,26.9,Apr-2007
24000.0,C,186000.0,Dec-2015,Fully Paid,8.29,Jul-1994
11000.0,C,101000.0,Dec-2015,Current,19.04,Mar-2004
15000.0,B,90000.0,Dec-2015,Fully Paid,14.89,Jun-1997
13750.0,D,27500.0,Dec-2015,Fully Paid,36.36,Feb-1999
10500.0,B,45000.0,Dec-2015,Current,7.39,Apr-1995
35000.0,F,117000.0,Dec-2015,Fully Paid,16.82,Mar-2002
7000.0,C,65000.0,Dec-2015,Fully Paid,6.68,Nov-2004
5600.0,B,91500.0,Dec-2015,Fully Paid,30.79,Dec-2001
21000.0,B,150000.0,Dec-2015,Fully Paid,13.09,Aug-2001
15000.0,A,85000.0,Dec-2015,Fully Paid,13.56,Nov-1994
14725.0,C,33500.0,Dec-2015,Current,20.92,Sep-2004
6400.0,B,53000.0,Dec-2015,Fully Paid,14.4,Sep-1987
8400.0,B,72701.0,Dec-2015,Fully Paid,20.42,Feb-1995
20000.0,D,150000.0,Dec-2015,Fully Paid,11.66,Dec-2002
15000.0,C,37534.44,Dec-2015,Fully Paid,31.44,Nov-1990
28000.0,C,97666.07,Dec-2015,Current,9.07,May-1998
25000.0,B,70000.0,Dec-2015,Current,15.16,Dec-2002
13600.0,B,61983.0,Dec-2015,Fully Paid,2.87,Aug-2005
18000.0,C,63000.0,Dec-2015,Fully Paid,17.49,Aug-1996
35000.0,D,160000.0,Dec-2015,Fully Paid,14.65,Feb-1980
20000.0,B,58000.0,Dec-2015,Fully Paid,31.24,May-1984
20000.0,A,139000.0,Dec-2015,Fully Paid,9.24,Nov-2001
11075.0,F,55000.0,Dec-2015,Current,28.77,Mar-2008
11200.0,B,53000.0,Dec-2015,Fully Paid,11.96,Jul-2012
25000.0,A,62000.0,Dec-2015,Fully Paid,27.24,Feb-2007
2500.0,A,29000.0,Dec-2015,Fully Paid,21.19,Jul-1985
15000.0,B,65000.0,Dec-2015,Current,6.63,Dec-2003
16000.0,B,75000.0,Dec-2015,Fully Paid,19.44,Oct-2003
5600.0,C,50000.0,Dec-2015,Charged Off,28.73,Aug-1998
10000.0,A,70000.0,Dec-2015,Fully Paid,13.3,Jun-2002
3200.0,B,24000.0,Dec-2015,Charged Off,18.05,Apr-1993
28000.0,A,135000.0,Dec-2015,Fully Paid,8.56,Apr-2001
15000.0,B,75000.0,Dec-2015,Fully Paid,26.24,Apr-1998
21600.0,A,120000.0,Dec-2015,Fully Paid,15.84,Aug-2003
15000.0,B,54000.0,Dec-2015,Current,22.02,Nov-1998
10000.0,A,75000.0,Dec-2015,Fully Paid,3.86,Jun-2001
24000.0,E,116500.0,Dec-2015,Current,17.54,Sep-2003
5000.0,B,92000.0,Dec-2015,Charged Off,16.01,Jan-1992
18200.0,B,150000.0,Dec-2015,Current,12.06,Mar-2006
12000.0,A,73000.0,Dec-2015,Fully Paid,14.75,Apr-2000
15175.0,D,58000.0,Dec-2015,Charged Off,7.57,Mar-2011
21000.0,B,80000.0,Dec-2015,Fully Paid,14.69,Feb-2004
7000.0,A,16968.0,Dec-2015,Fully Paid,12.87,Dec-1996
12000.0,A,108000.0,Dec-2015,Fully Paid,6.92,May-1990
3200.0,B,49000.0,Dec-2015,Fully Paid,25.91,Apr-2000
7200.0,C,52000.0,Dec-2015,Charged Off,39.21,Sep-2001
13200.0,C,45000.0,Dec-2015,Fully Paid,32.56,Oct-2002
20000.0,C,65000.0,Dec-2015,Charged Off,17.38,Apr-1991
18000.0,B,120000.0,Dec-2015,Charged Off,6.42,May-2006
18000.0,D,50000.0,Dec-2015,Fully Paid,14.69,Jul-1990
7500.0,D,75000.0,Dec-2015,Fully Paid,9.74,May-1995
15000.0,C,118000.0,Dec-2015,Fully Paid,23.7,May-1996
2400.0,A,50000.0,Dec-2015,Fully Paid,11.67,Apr-1994
2000.0,C,119945.0,Dec-2015,Fully Paid,15.61,May-1997
10000.0,C,100000.0,Dec-2015,Fully Paid,16.18,Nov-1986
30000.0,D,103000.0,Dec-2015,Charged Off,22.36,Jul-2003
25000.0,A,105000.0,Dec-2015,Fully Paid,16.87,Aug-1999
3500.0,C,50000.0,Dec-2015,Current,16.39,Apr-2005
11925.0,B,50000.0,Dec-2015,Fully Paid,28.44,Sep-1994
3000.0,A,75000.0,Dec-2015,Fully Paid,13.38,Mar-1996
24000.0,C,99000.0,Dec-2015,Current,24.69,Oct-1993
13200.0,B,98000.0,Dec-2015,Charged Off,10.03,May-1997
5000.0,C,48000.0,Dec-2015,Fully Paid,17.48,Sep-2003
21000.0,C,225000.0,Dec-2015,Current,28.41,Mar-1986
9000.0,B,81000.0,Dec-2015,Fully Paid,22.64,Sep-1976
10000.0,B,43000.0,Dec-2015,Fully Paid,12.39,Feb-2004
12000.0,D,49000.0,Dec-2015,Current,28.92,Nov-1996
1000.0,C,36522.0,Dec-2015,Fully Paid,35.72,Nov-1989
12000.0,C,35000.0,Dec-2015,Charged Off,32.68,Feb-2005
35000.0,B,103500.0,Dec-2015,Current,21.24,Mar-1998
24000.0,A,200000.0,Dec-2015,Fully Paid,22.55,Oct-1999
8500.0,B,35500.0,Dec-2015,Fully Paid,5.88,Jul-2008
3500.0,A,56000.0,Dec-2015,Fully Paid,19.03,Jan-1999
16100.0,D,50000.0,Dec-2015,Fully Paid,15.96,Mar-2003
12000.0,B,185000.0,Dec-2015,Current,15.06,Dec-1997
10000.0,E,117000.0,Dec-2015,Fully Paid,12.73,May-2003
6000.0,B,42000.0,Dec-2015,Fully Paid,26.06,Oct-1999
5000.0,A,61000.0,Dec-2015,Fully Paid,30.53,May-2001
18000.0,A,100000.0,Dec-2015,Fully Paid,10.49,Oct-2002
1000.0,C,30000.0,Dec-2015,Charged Off,31.08,Feb-1992
3850.0,C,45000.0,Dec-2015,Fully Paid,22.59,Jul-2004
2000.0,C,35000.0,Dec-2015,Fully Paid,4.01,Mar-2006
20000.0,B,56000.0,Dec-2015,Current,21.8,Mar-1997
10175.0,E,63900.0,Dec-2015,Fully Paid,20.28,Jul-2000
10000.0,A,70000.0,Dec-2015,Fully Paid,21.79,May-1987
20000.0,B,52000.0,Dec-2015,Fully Paid,17.75,Nov-2004
35000.0,B,110000.0,Dec-2015,Fully Paid,25.38,Oct-1990
20000.0,C,93534.0,Dec-2015,Fully Paid,13.95,Aug-1995
14000.0,E,45000.0,Dec-2015,Current,24.8,Oct-1999
20000.0,A,95000.0,Dec-2015,Fully Paid,12.63,Jul-2004
12250.0,C,26679.38,Dec-2015,Charged Off,34.1,Dec-2010
15000.0,A,90000.0,Dec-2015,Fully Paid,16.91,Nov-1985
10000.0,A,80000.0,Dec-2015,Fully Paid,5.27,Sep-2001
3600.0,B,39000.0,Dec-2015,Fully Paid,9.48,Jun-1987
5000.0,C,68500.0,Dec-2015,Fully Paid,16.36,Nov-2000
35000.0,C,80000.0,Dec-2015,Fully Paid,26.84,Feb-1985
13000.0,C,38000.0,Dec-2015,Fully Paid,25.89,Apr-1998
4000.0,D,35000.0,Dec-2015,Charged Off,11.45,Sep-2002
22450.0,E,74000.0,Dec-2015,Charged Off,33.18,Mar-1998
4800.0,C,45000.0,Dec-2015,Fully Paid,10.29,Aug-2004
21275.0,C,56035.0,Dec-2015,Fully Paid,32.79,Feb-2000
